pattern_id,point_index,x,z
pat_18,2,-6.21022292522466,-4.364913132318011
pat_18,3,-6.292147744928065,-4.049970395949182
pat_18,4,-6.330887873791963,-3.7268608082076082
pat_18,5,-6.327428223706924,-3.4014554700580777
pat_18,6,-6.283502739046694,-3.0790098853894623
pat_18,7,-6.201430126207387,-2.764105630898275
pat_18,8,-6.083958256744342,-2.4606242259328663
pat_18,9,-5.934121556844384,-2.171747839500865
pat_18,10,-5.755114213007823,-1.8999814432567743
pat_18,11,-5.550180748428976,-1.6471912567964773
pat_18,12,-5.3225244732353705,-1.41465475721008
pat_18,13,-5.075233483989109,-1.2031180702914113
pat_18,14,-4.811223270792187,-1.012857168888531
pat_18,15,-4.533194562856834,-0.8437399289668734
pat_18,16,-4.243604779653105,-0.6952867015215309
pat_18,17,-3.944651326944146,-0.5667276240967416
pat_18,18,-3.6382649575616437,-0.45705540367821307
pat_18,19,-3.326111479731933,-0.36507274469437423
pat_18,20,-3.00960021784219,-0.28943396911012886
pat_18,21,-2.6898977915919127,-0.2286806817537439
pat_18,22,-2.367945962688544,-0.18127157776835823
pat_18,23,-2.0444824900462595,-0.14560667707993513
pat_18,24,-1.7200641242580366,-0.1200464107624688
pat_18,25,-1.3950910519948945,-0.10292608428264316
pat_18,26,-1.0698322652292598,-0.09256631079726763
pat_18,27,-0.7444514748673274,-0.08728005140469808
pat_18,28,-0.41903331098361907,-0.08537692516693429
pat_18,29,-0.09360965087309037,-0.08516546550559134
pat_18,30,0.23181400923743833,-0.08495400584424839
pat_18,31,0.5572321731211458,-0.08305087960648372
pat_18,32,0.8826129634830782,-0.07776462021391417
pat_18,33,1.2078717502487128,-0.06740484672853952
pat_18,34,1.532844822511855,-0.050284520248712994
pat_18,35,1.8572631883000783,-0.024724253931247553
pat_18,36,2.180726660942363,0.010940646757176431
pat_18,37,2.5026784898457315,0.0583497507425621
pat_18,38,2.8223809160960087,0.11910303809894618
pat_18,39,3.138892177985751,0.19474181368319154
pat_18,40,3.451045655815461,0.28672447266703127
pat_18,41,3.7574320251979643,0.3963966930855589
pat_18,42,4.0563854779069235,0.5249557705103483
pat_18,43,4.345975261110652,0.6734089979556899
pat_18,44,4.624003969046004,0.8425262378773475
pat_18,45,4.888014182242928,1.0327871392802281
pat_18,46,5.135305171489188,1.2443238261988965
pat_18,47,5.362961446682794,1.4768603257852932
pat_18,48,5.567894911261639,1.7296505122455903
pat_18,49,5.746902255098201,2.0014169084896807
pat_18,50,5.89673895499816,2.290293294921682
pat_18,51,6.014210824461205,2.593774699887091
pat_18,52,6.096283437300512,2.908678954378278
pat_18,53,6.140208921960742,3.2311245390468937
pat_18,54,6.1436685720457795,3.5565298771964233
pat_18,55,6.1049284431818815,3.8796394649379984
pat_18,56,6.023003623478479,4.194582201306828
pat_18,57,5.897825213087398,4.494966902726329
pat_18,58,5.730402293091593,4.774019172265566
pat_18,59,5.522969401512359,5.024762464829891
pat_19,0,-6.468,-2.147090023874289
pat_19,1,-6.248745762711865,-1.4202152497650786
pat_19,2,-6.029491525423729,-0.7108128781015863
pat_19,3,-5.8102372881355935,-0.06240935827944161
pat_19,4,-5.590983050847457,0.4854845865728402
pat_19,5,-5.371728813559322,0.8999750618098453
pat_19,6,-5.152474576271186,1.1569504990248587
pat_19,7,-4.933220338983051,1.242668988526915
pat_19,8,-4.713966101694915,1.1546629479704713
pat_19,9,-4.49471186440678,0.9019015702530564
pat_19,10,-4.275457627118644,0.5042003562781723
pat_19,11,-4.056203389830508,-0.009083395294851724
pat_19,12,-3.8369491525423736,-0.6009832617291045
pat_19,13,-3.617694915254238,-1.2293572999633493
pat_19,14,-3.3984406779661023,-1.8496623694490801
pat_19,15,-3.1791864406779666,-2.417886532582988
pat_19,16,-2.959932203389831,-2.8934464845530052
pat_19,17,-2.7406779661016953,-3.241859266628305
pat_19,18,-2.52142372881356,-3.4370123764804466
pat_19,19,-2.302169491525424,-3.462882827777682
pat_19,20,-2.082915254237289,-3.314591988516297
pat_19,21,-1.8636610169491525,-2.998726755109845
pat_19,22,-1.6444067796610173,-2.5329059184411733
pat_19,23,-1.4251525423728812,-1.944620269221653
pat_19,24,-1.205898305084746,-1.269422801789625
pat_19,25,-0.98664406779661,-0.5485881603306164
pat_19,26,-0.7673898305084748,0.17360458723128813
pat_19,27,-0.5481355932203387,0.8527869650211058
pat_19,28,-0.3288813559322035,1.447421990977869
pat_19,29,-0.10962711864406742,1.9215386734047086
pat_19,30,0.10962711864406778,2.247100082692328
pat_19,31,0.32888135593220386,2.405849101382861
pat_19,32,0.5481355932203391,2.390510341647389
pat_19,33,0.7673898305084743,2.205269104563472
pat_19,34,0.9866440677966104,1.8654958499540801
pat_19,35,1.2058983050847456,1.3967343157146723
pat_19,36,1.4251525423728808,0.8330199015838753
pat_19,37,1.644406779661017,0.21463902289168638
pat_19,38,1.863661016949153,-0.41452305765949243
pat_19,39,2.082915254237289,-1.0098713204752992
pat_19,40,2.302169491525423,-1.5290368048456242
pat_19,41,2.5214237288135593,-1.934665876993076
pat_19,42,2.7406779661016953,-2.1968793250198826
pat_19,43,2.9599322033898314,-2.2952393916050196
pat_19,44,3.1791864406779657,-2.220095249147376
pat_19,45,3.398440677966102,-1.9732183409357476
pat_19,46,3.617694915254238,-1.5676857620464963
pat_19,47,3.836949152542374,-1.0270193573329356
pat_19,48,4.056203389830508,-0.38363721211119334
pat_19,49,4.275457627118644,0.3232805217267381
pat_19,50,4.4947118644067805,1.050370965493188
pat_19,51,4.713966101694915,1.7529432141738792
pat_19,52,4.933220338983051,2.387920464611471
pat_19,53,5.152474576271187,2.9166758828164756
pat_19,54,5.371728813559323,3.3075755172711223
pat_19,55,5.590983050847457,3.538060851079217
pat_19,56,5.8102372881355935,3.596133892686915
pat_19,57,6.02949152542373,3.481147037468312
pat_19,58,6.248745762711866,3.203845701362452
pat_19,59,6.468,2.7856609198693016
pat_20,0,-5.9602880658436215,-2.9454526748971195
pat_20,1,-5.846570644718793,-2.5025171467764067
pat_20,2,-5.698696844993141,-1.8525857338820302
pat_20,3,-5.523251028806584,-1.063971193415638
pat_20,4,-5.326817558299039,-0.20498628257887536
pat_20,5,-5.115980795610425,0.6560562414266118
pat_20,6,-4.897325102880659,1.450843621399177
pat_20,7,-4.6774348422496566,2.1110631001371747
pat_20,8,-4.462894375857339,2.568401920438957
pat_20,9,-4.260288065843621,2.7545473251028803
pat_20,10,-4.064677640603566,2.5970713305898485
pat_20,11,-3.8670096021947877,2.128072702331961
pat_20,12,-3.6676954732510287,1.4360288065843623
